File_1,File_2,Label,L0,L1,L2,L3,L4,L5,L6,Notes
133937.py,801329.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.331); no shared idiosyncratic naming, structure, or technique."
682525.py,695038.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.331); no shared idiosyncratic naming, structure, or technique."
132456.py,685310.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.332); no shared idiosyncratic naming, structure, or technique."
681979.py,777340.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.332); no shared idiosyncratic naming, structure, or technique."
684272.py,777340.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.332); no shared idiosyncratic naming, structure, or technique."
684402.py,777341.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.332); no shared idiosyncratic naming, structure, or technique."
685031.py,777341.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.332); no shared idiosyncratic naming, structure, or technique."
147214.py,681552.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.333); no shared idiosyncratic naming, structure, or technique."
684402.py,777234.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.333); no shared idiosyncratic naming, structure, or technique."
685031.py,777270.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.333); no shared idiosyncratic naming, structure, or technique."
684816.py,742574.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.334); no shared idiosyncratic naming, structure, or technique."
687509.py,695038.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.334); no shared idiosyncratic naming, structure, or technique."
147206.py,692262.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.335); no shared idiosyncratic naming, structure, or technique."
692262.py,743010.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.335); no shared idiosyncratic naming, structure, or technique."
782144.py,796995.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.336); no shared idiosyncratic naming, structure, or technique."
681725.py,777339.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.337); no shared idiosyncratic naming, structure, or technique."
699134.py,729214.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.337); no shared idiosyncratic naming, structure, or technique."
742516.py,786177.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.337); no shared idiosyncratic naming, structure, or technique."
742520.py,786177.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.337); no shared idiosyncratic naming, structure, or technique."
743318.py,777339.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.337); no shared idiosyncratic naming, structure, or technique."
681725.py,743037.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.338); no shared idiosyncratic naming, structure, or technique."
743037.py,743318.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.338); no shared idiosyncratic naming, structure, or technique."
681552.py,777356.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.339); no shared idiosyncratic naming, structure, or technique."
694470.py,697252.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.339); no shared idiosyncratic naming, structure, or technique."
682525.py,799085.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.342); no shared idiosyncratic naming, structure, or technique."
729214.py,742511.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.343); no shared idiosyncratic naming, structure, or technique."
147206.py,682351.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.345); no shared idiosyncratic naming, structure, or technique."
682351.py,694470.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.345); no shared idiosyncratic naming, structure, or technique."
684366.py,743010.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.345); no shared idiosyncratic naming, structure, or technique."
684366.py,760031.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.345); no shared idiosyncratic naming, structure, or technique."
684545.py,760031.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.345); no shared idiosyncratic naming, structure, or technique."
683319.py,777270.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.347); no shared idiosyncratic naming, structure, or technique."
683319.py,777277.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.347); no shared idiosyncratic naming, structure, or technique."
684545.py,777277.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.347); no shared idiosyncratic naming, structure, or technique."
684756.py,777299.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.347); no shared idiosyncratic naming, structure, or technique."
684756.py,777300.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.347); no shared idiosyncratic naming, structure, or technique."
684883.py,777299.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.347); no shared idiosyncratic naming, structure, or technique."
684883.py,777300.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.347); no shared idiosyncratic naming, structure, or technique."
685184.py,777303.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.347); no shared idiosyncratic naming, structure, or technique."
685184.py,777309.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.347); no shared idiosyncratic naming, structure, or technique."
777303.py,783625.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.347); no shared idiosyncratic naming, structure, or technique."
777309.py,783625.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.347); no shared idiosyncratic naming, structure, or technique."
684499.py,759949.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.348); no shared idiosyncratic naming, structure, or technique."
684383.py,777311.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.354); no shared idiosyncratic naming, structure, or technique."
684383.py,777328.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.354); no shared idiosyncratic naming, structure, or technique."
682646.py,777311.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.361); no shared idiosyncratic naming, structure, or technique."
682646.py,777328.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.361); no shared idiosyncratic naming, structure, or technique."
682719.py,777337.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.361); no shared idiosyncratic naming, structure, or technique."
682719.py,777348.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.361); no shared idiosyncratic naming, structure, or technique."
687509.py,777337.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.361); no shared idiosyncratic naming, structure, or technique."
682139.py,777348.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.364); no shared idiosyncratic naming, structure, or technique."
682139.py,777349.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.364); no shared idiosyncratic naming, structure, or technique."
143791.py,778654.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.365); no shared idiosyncratic naming, structure, or technique."
759949.py,799085.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.388); no shared idiosyncratic naming, structure, or technique."
143791.py,783732.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.39); no shared idiosyncratic naming, structure, or technique."
143831.py,792290.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.424); no shared idiosyncratic naming, structure, or technique."
143839.py,792290.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.424); no shared idiosyncratic naming, structure, or technique."
147367.py,777281.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.424); no shared idiosyncratic naming, structure, or technique."
147367.py,777320.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.424); no shared idiosyncratic naming, structure, or technique."
133900.py,143199.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.429); no shared idiosyncratic naming, structure, or technique."
134159.py,777273.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.429); no shared idiosyncratic naming, structure, or technique."
682130.py,783732.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.429); no shared idiosyncratic naming, structure, or technique."
682130.py,785894.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.43); no shared idiosyncratic naming, structure, or technique."
147710.py,777273.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.434); no shared idiosyncratic naming, structure, or technique."
143831.py,787481.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.442); no shared idiosyncratic naming, structure, or technique."
143839.py,787481.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.442); no shared idiosyncratic naming, structure, or technique."
134226.py,777356.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.444); no shared idiosyncratic naming, structure, or technique."
134226.py,777320.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.445); no shared idiosyncratic naming, structure, or technique."
682522.py,796995.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.446); no shared idiosyncratic naming, structure, or technique."
682522.py,796996.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.446); no shared idiosyncratic naming, structure, or technique."
682543.py,796996.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.446); no shared idiosyncratic naming, structure, or technique."
133937.py,777321.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.447); no shared idiosyncratic naming, structure, or technique."
134072.py,777321.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.447); no shared idiosyncratic naming, structure, or technique."
134072.py,794243.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.449); no shared idiosyncratic naming, structure, or technique."
147247.py,794243.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.449); no shared idiosyncratic naming, structure, or technique."
682489.py,742593.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.449); no shared idiosyncratic naming, structure, or technique."
683736.py,742593.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.449); no shared idiosyncratic naming, structure, or technique."
682489.py,742574.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.45); no shared idiosyncratic naming, structure, or technique."
683736.py,742577.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.45); no shared idiosyncratic naming, structure, or technique."
684123.py,742577.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.45); no shared idiosyncratic naming, structure, or technique."
133318.py,777349.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.452); no shared idiosyncratic naming, structure, or technique."
133318.py,777353.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.452); no shared idiosyncratic naming, structure, or technique."
134294.py,777353.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.452); no shared idiosyncratic naming, structure, or technique."
134294.py,777354.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.452); no shared idiosyncratic naming, structure, or technique."
134310.py,777354.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.452); no shared idiosyncratic naming, structure, or technique."
134310.py,777355.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.452); no shared idiosyncratic naming, structure, or technique."
134322.py,777355.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.452); no shared idiosyncratic naming, structure, or technique."
134322.py,777371.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.452); no shared idiosyncratic naming, structure, or technique."
134397.py,777371.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.452); no shared idiosyncratic naming, structure, or technique."
134397.py,777440.py,0,0,0,0,0,0,0,0,"Independent implementations (algorithmic avg similarity=0.452); no shared idiosyncratic naming, structure, or technique."
