File_1,File_2,Label,L0,L1,L2,L3,L4,L5,L6,Notes
750622.py,755259.py,0,0,0,0,0,0,0,0,different priority-queue technique (heapq vs queue.PriorityQueue) and driver; only the canonical flag logic in common
704266.py,755787.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs unique-words)
759274.py,685209.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
757841.py,148103.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs dot-product)
686561.py,686606.py,1,0,1,1,0,0,0,0,line-for-line identical including the distinctive '[flags].count(True)' idiom; identifiers translated Spanish<->English
686552.py,686597.py,1,0,1,1,0,0,0,0,"identical including the re.sub(r'[^\w-]',' ').split() idiom and the two-function layout; Spanish vs English names"
758279.py,685098.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs dot-product)
681910.py,683364.py,0,0,0,0,0,0,0,0,"both use the obvious sum(x*y for x,y in zip(a,b)) one-liner; nothing beyond the idiom"
711222.py,746676.py,1,0,1,0,0,0,0,0,"identical, including the bizarre f-string 'Valor invalido en data[i]' fallback branch; one comment removed"
685221.py,685356.py,1,1,0,0,0,0,0,0,byte-identical including all Spanish comments
758429.py,684231.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
749480.py,692972.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs unique-words)
688364.py,148179.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs dot-product)
138252.py,144819.py,1,1,0,0,0,0,0,0,identical apart from trailing spaces on blank lines
754608.py,755969.py,0,0,0,0,0,0,0,0,completely different algorithms (regex hyphen join vs per-word state machine); only the read-until-EOF boilerplate matches
758492.py,758546.py,1,0,1,1,0,0,0,0,identical including the r'\b\w[\w-]*\w\b|\b\w\b' regex and buffer flush; identifiers renamed
732186.py,732232.py,1,0,1,0,0,0,0,0,identical code; one copy simply has explanatory comments added
755516.py,755911.py,1,0,1,1,0,0,0,0,"the full pending_word machine with final_words replace('-','') reproduced with Spanish names and gutted comments"
730760.py,731594.py,0,0,0,0,0,0,0,0,"both define a Spanish-abbreviated helper, but signatures, accumulation and output (print(*L)) differ"
686552.py,146405.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
758998.py,758321.py,0,0,0,0,0,0,0,0,"one uses the re.split(r'(?<!-)\s+') approach, the other a list accumulator with different branch logic"
748880.py,145472.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs dot-product)
681701.py,759404.py,0,0,0,0,0,0,0,0,"different naming, deque vs list, comprehension-based driver; only the canonical guarded-check block in common"
146965.py,146987.py,1,1,0,0,0,0,0,0,"byte-identical, including the unusual insert(c,da) index-counter loops"
754930.py,682752.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
732098.py,732768.py,1,0,1,1,1,1,0,0,"same read-all-stdin + manual index stepping + results-list scaffolding; one inlines the dot product, the other extracts a helper"
748805.py,755272.py,1,1,0,0,0,0,0,0,"byte-identical, including the unused 'import queue' and sort(reverse=True) priority queue"
693713.py,693744.py,1,1,0,0,0,0,0,0,byte-identical
757123.py,753589.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs unique-words)
685774.py,693029.py,1,0,1,0,0,0,0,0,"identical, including the '# Adivine la Estructura' header and the 1/0 flag conversion; one adds a complexity comment"
704266.py,686928.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs unique-words)
732761.py,798947.py,0,0,0,0,0,0,0,0,"only the standard zip/sum one-liner and problem-given names A,B in common"
681393.py,681667.py,0,0,0,0,0,0,0,0,"generic zip/sum solution; comments and naming differ, no shared idiosyncrasy"
756296.py,799081.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
681686.py,750701.py,0,0,0,0,0,0,0,0,completely different implementations (queue.Queue/PriorityQueue with debug prints vs heapq with &=)
682974.py,745569.py,1,1,0,0,0,0,0,0,byte-identical
755118.py,681393.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
685209.py,731087.py,0,0,0,0,0,0,0,0,generic helper + zip/sum idiom; no shared comments or unusual constructs
686561.py,755675.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs unique-words)
685098.py,685143.py,1,1,0,0,0,0,0,0,byte-identical
756299.py,683814.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
758587.py,758501.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs unique-words)
756300.py,757236.py,1,0,1,0,0,0,0,0,identical five-function decomposition with identical docstrings; one adds a '# ALE' header comment
755986.py,730649.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
761805.py,762332.py,1,1,0,0,0,0,0,0,byte-identical
758053.py,759250.py,0,0,0,0,0,0,0,0,canonical simulation with different verdict styles (results list vs if/elif chain) and different comments
756299.py,147921.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
750412.py,752921.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs unique-words)
755199.py,148332.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
150054.py,766770.py,0,0,0,0,0,0,0,0,different input handling (input() vs sys.stdin.readline) and naming; only the obvious loop in common
683405.py,732187.py,0,0,0,0,0,0,0,0,"both beginner accumulators with a temp product variable; loop headers, names and layout all differ"
146945.py,146955.py,1,1,0,0,0,0,0,0,"byte-identical, including the unusual insert(c,da) loops"
757379.py,145529.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
758426.py,757686.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs unique-words)
757390.py,146955.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs dot-product)
757122.py,731139.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
688364.py,691312.py,1,1,0,0,0,0,0,0,byte-identical
750745.py,693408.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs dot-product)
758801.py,681731.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs unique-words)
681452.py,758311.py,0,0,0,0,0,0,0,0,queue.PriorityQueue flat script vs heapq inside a function; only the canonical logic in common
713199.py,146405.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
755272.py,146385.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs dot-product)
746691.py,750313.py,1,0,1,1,0,0,0,0,"identical file with identifiers systematically abbreviated (stack->s, es_stack->es_s); driver verbatim"
750029.py,750496.py,1,1,0,0,0,0,0,0,byte-identical including all comments
145529.py,148184.py,0,0,0,0,0,0,0,0,similar minimal accumulator but different bounds (len(l1) vs t) and style; generic
692972.py,757686.py,0,0,0,0,0,0,0,0,"both join lines then extract words, but different punctuation handling and regexes; generic"
732051.py,732151.py,0,0,0,0,0,0,0,0,"generic zip/sum one-liner, one commented; nothing distinctive shared"
691303.py,757390.py,0,0,0,0,0,0,0,0,sorted-list priority queue and &= flags vs heapq with explicit branches; different scaffolding
782216.py,145081.py,0,0,0,0,0,0,0,0,"generic elementwise accumulation loop, all names differ"
686561.py,686928.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs unique-words)
146392.py,146416.py,1,1,0,0,0,0,0,0,"byte-identical, including the '[0]*n then overwrite' idiom"
756811.py,757410.py,1,0,1,0,0,0,0,0,identical pending_word machine; one copy has the comments and blank lines stripped
750030.py,146838.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs dot-product)
686979.py,758279.py,0,0,0,0,0,0,0,0,different extraction handling (unconditional pops vs peek-then-pop with a guard) and different reading
755272.py,759198.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs unique-words)
145056.py,147219.py,1,1,0,0,0,0,0,0,"byte-identical, including the tuple assignment 'n,prod = int(input()),0' and tab indentation"
731848.py,732677.py,0,0,0,0,0,0,0,0,generic helper + zip/sum; names translated and comments dropped but nothing beyond the idiom
750367.py,759235.py,0,0,0,0,0,0,0,0,"same canonical approach but different guards, comments and structure; nothing distinctive shared"
686025.py,686046.py,1,0,1,0,0,0,0,0,identical code; one copy adds a trailing '# O(nlogn)' comment
756300.py,693890.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
752766.py,755151.py,1,1,0,0,0,0,0,0,"byte-identical, including the re.sub(r'[^a-zA-Z-]','') per-token cleanup"
147718.py,147731.py,1,1,0,0,0,0,0,0,"byte-identical, including the '[0]*n then overwrite' idiom"
759317.py,681910.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
147378.py,148332.py,0,0,0,0,0,0,0,0,one carries an extra counter/reset contraption the other lacks; otherwise generic
750412.py,693915.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs dot-product)
755259.py,685145.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs dot-product)
745569.py,146987.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs dot-product)
685580.py,732098.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs dot-product)
144819.py,732761.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs dot-product)
753422.py,755261.py,1,0,1,0,0,0,0,0,"identical code; comments stripped in one copy (including the same 'except Exception as e: print(f""Error: {e}"")' tail)"
748787.py,146938.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs dot-product)
748439.py,749622.py,1,0,1,0,0,0,0,0,identical code; one copy adds a trailing '# O(nlogn)' comment
693408.py,731939.py,0,0,0,0,0,0,0,0,"plain elementwise accumulation, every identifier differs; generic convergence"
752585.py,756398.py,0,0,0,0,0,0,0,0,"one rebinds buffer to a list (buggy), the other uses a continuation prefix; different control flow"
750712.py,749539.py,1,0,1,1,1,0,0,0,"identical including the whole Spanish comment set ('# Banderas para cada estructura', '# Verificar pila', ...); names changed and one drops the unused operations list"
765728.py,731764.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
692260.py,745598.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs unique-words)
759128.py,731939.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs dot-product)
713199.py,146958.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
750358.py,756300.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs unique-words)
758426.py,759128.py,1,0,1,1,1,1,0,0,"the driver is verbatim identical (datos/i/resultados + '\n'.join); function renamed, comments stripped and verdict reordered"
749201.py,749966.py,0,0,0,0,0,0,0,0,"shared Spanish flag names only; one accumulates results and joins, the other prints per case; comments differ"
754885.py,756368.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs unique-words)
757388.py,684231.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
685774.py,686076.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs unique-words)
755449.py,755545.py,1,0,1,0,0,0,0,0,identical buffer-prefix implementation; comments removed in one copy
750412.py,753431.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs unique-words)
758318.py,147006.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
681518.py,683169.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs dot-product)
755218.py,146392.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
758801.py,752585.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs unique-words)
759139.py,759198.py,1,0,1,1,0,0,0,0,identical including the r'\b\w[\w-]*\w\b|\b\w\b' regex and trailing buffer flush; names/comments translated
750358.py,757257.py,0,0,0,0,0,0,0,0,"different guard placement, different result-ordering logic and unrelated comments"
146842.py,147388.py,1,1,0,0,0,0,0,0,"byte-identical, including the redundant trailing 's=0'"
752527.py,755275.py,1,1,0,0,0,0,0,0,"byte-identical, including the leer_archivo() name and r'[a-zA-Z]+(?:-[a-zA-Z]+)?' regex"
691484.py,731594.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
146881.py,147215.py,1,1,0,0,0,0,0,0,"identical apart from one leading blank line, including 'k=len(v1)' and 'range(0,k,1)'"
691323.py,691348.py,1,1,0,0,0,0,0,0,"byte-identical, including the distinctive stdout.write(str(...)+'\n') output and swPila/swCola/swPC flags"
681896.py,686576.py,0,0,0,0,0,0,0,0,"different languages, different empty-structure handling (buggy 'if stack and stack.pop()' vs 'not pila or'), different drivers"
755199.py,755210.py,1,1,0,0,0,0,0,0,"byte-identical, comments included"
756000.py,757379.py,1,1,0,0,0,0,0,0,byte-identical apart from a trailing blank line
757579.py,758013.py,1,0,1,0,0,1,0,0,"same code with identical Spanish comments; one wraps it in main(), the other left it at module level with leftover indentation"
749622.py,757686.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs unique-words)
686576.py,798947.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs dot-product)
757506.py,684022.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs dot-product)
753431.py,755218.py,1,1,0,0,0,0,0,0,byte-identical
712605.py,713199.py,1,0,1,1,0,0,0,0,"identical file with identifiers shortened to single letters (words->w, current_word->m, sorted_words->sw)"
146838.py,146931.py,1,1,0,0,0,0,0,0,"byte-identical, including the unusual insert(c,da) loops"
682048.py,758280.py,0,0,0,0,0,0,0,0,"both read all input and guard inserts, but parsing (string compare vs map(int)) and verdict construction differ"
146994.py,146998.py,1,1,0,0,0,0,0,0,"byte-identical, including the unusual insert(c,da) loops"
759014.py,730760.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
684378.py,684424.py,0,0,0,0,0,0,0,0,heavily commented Spanish version vs bare English version of the standard zip/sum; naming diverges
759136.py,145033.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
758042.py,758541.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs unique-words)
758426.py,756413.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs unique-words)
758042.py,759618.py,1,0,1,0,0,0,0,0,identical including the vestigial 'actual_outputs' list; differs only in blank lines/trailing spaces
750496.py,756299.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs unique-words)
731599.py,731660.py,0,0,0,0,0,0,0,0,"both call input().strip() and the zip/sum idiom, but one shadows a/b (bug) - looks independently typed"
750816.py,750857.py,1,1,0,0,0,0,0,0,byte-identical
756108.py,758502.py,0,0,0,0,0,0,0,0,buffer-per-line approach vs a token loop using line.endswith(token); different logic
684482.py,684514.py,1,0,1,1,0,0,0,0,line-for-line identical including the distinctive vector_A/vector_B capitalisation; only the case-count variable renamed
758501.py,731848.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
754608.py,731594.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
748805.py,147219.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs dot-product)
686709.py,732677.py,0,0,0,0,0,0,0,0,different assignments (unique-words vs dot-product)
758899.py,758974.py,1,0,1,1,0,0,0,0,verbatim-parallel palabra_actual prefix implementation with the same findall and '\n'.join output; only the function name and comments differ
686663.py,752498.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs unique-words)
747880.py,754608.py,0,0,0,0,0,0,0,0,different assignments (structure-guessing vs unique-words)
759136.py,759294.py,0,0,0,0,0,0,0,0,different regexes and different reading strategy; only the generic hyphen-join in common
